4,1240274743.0,user720904,"is back in Belgrade "
4,1240182448.0,user826136,"i cant sleep..... just on the computer... feeling the baby kick the crap outta me  craziest feeling! There so strong its amazing!"
4,1243738348.0,user793371,"On the train to meet @nahhman and @saranouman @lazellorz and some others who dot have twitter to go to ktown  x"
0,1245570940.0,user793371,"I'm so tired. I had backed beans for dinner tonight. I want moneyyy "
0,1245674671.0,user596766,"@SonOfdaGreat "
0,1245691925.0,user662323,"@turboladen  sadly, no it isn't. "
0,1245528960.0,user629582,"booo @Fooooooord is asleep next to me and i'm not tired at all "
0,1241307429.0,user400211,"Got up at 7 am to do text updates about ESWC. Shame cant get stream working on my MAC "
4,1245037628.0,user400211,"So excited for Super Mario Galaxy 2! The first game was amazing   http://tinyurl.com/l54tk3 What plot are Joystiq talking about??"
0,1245195703.0,user400211,"@djWHEAT FF8 was one of the poorer ones  7, 9 and 12 all the way"
4,1244239032.0,user465750,"So tired from driving all day, relaxing with mojitos before going to bed, seeing Bette Milder tomorrow "
0,1244307662.0,user465750,"Lost 5 bucks  on the penny machine  that's a whole latte!"
4,1245054189.0,user531295,"@aplusk just always posting something....you must be bored! "
4,1243961712.0,user433004,"Guys do it downtown @smosh in Sacramento "
0,1245273532.0,user301936,"Just leaving work "
0,1241223341.0,user662384,"@traceofspades my phone is dead.  i left my charger at work on weds.  and i cant get it til tomorrow. call me on travis' tomorrow."
0,1241223374.0,user662384,"@traceofspades i miss you terribly.  things arent well. "
0,1243786561.0,user662384,"- &quot;......you were asleep while i gathered my things in the dark. the burns on my fingers were all that was left of the spark...&quot; - "
0,1243859880.0,user662384,"@JarrettMurgolo honey... its the internet.  they do that."
4,1243865605.0,user662384,"@JarrettMurgolo its been a rough couple of days so yes.. it was that simple. and you do resemble zach braff.   yesssir."
4,1243889660.0,user662384,"just made a dude puke all over the bar flor.  i love my job. lol"
0,1244342594.0,user662384,"@jarrettmurgolo i dnt have any tweets from you?  woke up tweetless. now thats a problem. Lol."
4,1243674385.0,user695169,"@joeframbach yeah. last time you ditched us. but you're still invited. i guess. "
0,1243677128.0,user695169,"@jackiekircher @joannadrum i'm sorry  i don't know if you would know this person. you guys are certainly invited though. to the thing."
0,1245490902.0,user531332,"wonders how he can survive next month with so little money n so many needs "
4,1241913466.0,user564101,"Send Movie recommendations my way please anyone "
4,1244208690.0,user498567,"Thinkin' maybe mojitos are in order this evening. Gotta make use of the mint I'm growing, right? "
4,1244300232.0,user498567,"@lindsaymallen LOL, I truly need to follow Twitter more closely. Thanks. "
4,1243832072.0,user301961,"Only 13 followers to go to hit the 3k mark..anybody feel like giving me a little boost? "
4,1245050757.0,user301961,"@RayEdwards You should write a post complaining about the complainers  Just kidding - but you should write 1 about this subject!"
0,1245352708.0,user301961,"@PaulIAm Ahhh..that stinks "
0,1242279510.0,user760721,"@joseeight Well we did get Flash last time, lightning doesn't strike twice "
0,1244199354.0,user760721,"@fredwhy lol... pretty good so far, just trying to figure out all of the processes "
0,1245765864.0,user760721,"The person I replaced left the video office a mess. Blurg  http://twitpic.com/88c8i"
0,1245323715.0,user662421,"stuck waiting in line with a stop lights are out on war memorial "
4,1240163279.0,user629657,"@Brandon_Kennedy switch one of your days off for friday..it will be nice and sunny "
0,1241237471.0,user629657,"awesome! genii cleaned up the bar last night. Umm..its way too hot in the store. I should have worn shorts or skirt today "
4,1244389855.0,user629657,"Nice cold shower after walking the kiddies...so fresh and so clean "
4,1244399843.0,user629657,"Alright...now or never  I finally set up an appt. which is 2 wks. from now...YIKES!!!"
4,1240134349.0,user498586,"@spoyzz no dont do it  im sure u have plenty "
4,1240201464.0,user498586,"@NatalyaFGM I'm on the bus so I'll take one after  x"
4,1240266336.0,user498586,"@BlackLabLover9 oh I'm so so pleased  xx"
0,1240268341.0,user498586,"I'm not feeling my new job!  I hate doing orders and admin stuff, I want to be more creative.. The role is office manager! Me no like "
0,1240268416.0,user498586,"The girl infront of me on the train crying "
0,1240269008.0,user498586,"@SukaAndSpice no not really Im already on senior level, like Im the boss after the designer. Small company. Its just not creative enough "
4,1241238483.0,user498586,"@LovelyLollyB im ok, he's ok  thanks hun  u ok? xx"
4,1241239338.0,user498586,"@LorraineStanick thanks  I will see if I dare to do it!"
4,1241411659.0,user498586,"Ok getting the pink stripey one it's the most subtle I'm a bit bored of the floral print! Ok? "
4,1241411948.0,user498586,"@shortiee31 "
0,1242263199.0,user498586,"@katiequibell tell him "
4,1242522656.0,user498586,"Watching qvc for ghd hair styling tips "
4,1242952880.0,user498586,"@missvirtue thanks  noo I'm still in pain, gosh I'm so bored at home.. Day 3 today  I need things to do... X"
0,1242958292.0,user498586,"@missvirtue yt i cant move "
4,1242959913.0,user498586,"which bloggers r in london next fridayyyy and want to meet? i feel rather left out "
4,1242960241.0,user498586,"needs to play the lottery to win some makeup spening money - grrrr "
0,1242960378.0,user498586,"@AnnaSaccone yeh hes lookin after me, just gone2 th gym. im jobless too  im only freelancing and its not enought! being an adult is hard"
4,1242968385.0,user498586,"@jodienas thanks jodie I hope so too  x"
4,1243576643.0,user498586,"@MizzWorthy oooh no I don't have that brush I need it!  lol"
4,1243641908.0,user498586,"@VittoriaRichie oo have fun  style warriors is not out in uk yet! What did u get and recommend?"
4,1243687184.0,user498586,"@lollipop26 omg love the hair!!!! I always cut my side fringe myself  xx"
4,1243687530.0,user498586,"@VittoriaRichie yay  I have my eye on the yellow eyeshadow too!"
4,1244203866.0,user498586,"@JJ26 excellent  c u there!"
4,1244242197.0,user498586,"@carolinezcraftz mango! Aha I thought so but I wasn't sure! Thanks  x"
0,1244265849.0,user498586,"@mariewilkinson no mines ALOT! "
0,1244267489.0,user498586,"@Saskiafairy I know times r hard. Were going to have to move out of this flat, no holiday for about 5 years, no new clothes  it's real bad"
0,1244267605.0,user498586,"Anyway I'm off to make some necklaces - need to be productive! Otherwise I'm just gonna sit here feeling sorry for myself! "
4,1244304834.0,user498586,"@AnnaSaccone yeah ill keep trying  x"
4,1244308704.0,user498586,"@Nattapants Ok im playing around, its fine, very readable  xx"
4,1244340285.0,user498586,"@lollingtons ooo just saw ur tweet  i was fast asleep by then x"
0,1244348739.0,user498586,"im stuck at home today, all day - quite depressed as i have no money to buy clothes or makeup or even go anywhere "
4,1244363636.0,user498586,"@Nattapants yay thanks hun, im very pleased  just printed some out, looks impressive thanks again! xx"
0,1244365906.0,user498586,"Hubbys not home, eating on my own tonight! "
4,1245098270.0,user498586,"@LorraineStanick great sale, I would have liked the nars eyeshadow duos but I think there gone now  x"
0,1245141700.0,user498586,"@MandieLovesMac my husband got it for me from Reiss! I only wore it once! "
0,1245210963.0,user498586," I can't stop crying. I'm horrible to my husband and putting him off, I know, I feel like I'm driving him away  I can't help it"
0,1245211099.0,user498586,"I want to sit in a cupboard and hide away... "
0,1245512891.0,user498586,"@xopegahxo owwww "
0,1245762004.0,user498586,"@kelanjo19 I want to come to dinner but am so broke  will have to go home straight after! Unless I make sum money sum how... Hmmm"
0,1245762265.0,user498586,"@hollymae20 same! "
0,1245883967.0,user498586,"@LovelyLollyB oh nooo "
0,1245890868.0,user498586,"@AnnaSaccone aww never mind  enjoy tomorrow and ur welcome! X"
0,1245891151.0,user498586,"@pinksealight ow no, r u not coming "
0,1245907957.0,user498586," trains been cancelled due to fire on route! WTF? Now having to take the bus! Luckily I left early!"
4,1244009080.0,user564122,"hey thanks for following, @syipeh "
0,1245384222.0,user564122,"don't exactly know either they are doing bad to me, or i am too 'bad' for them "
0,1245912092.0,user564122,"i am so sorry idk why but i have great desire to keep it "
4,1241247517.0,user596895,"@davorg in that case im gonna start tweeting about nymphomanic pub owners who like to cook, well worth a shot, eh "
0,1245457820.0,user596895,"Also, eyebrow trim disaster  supprisingly difficult to get both the same, but learnt it's important to stop trying early in process."
0,1245262319.0,user334751,"@michaelseater  blizzards are the best. None near me "
4,1242950921.0,user531364,"@RealHughJackman I've met Tatiana Chudnovskaya and she said, that she worked with you in that theatre. She sent you &quot;Hi!&quot; "
4,1242950972.0,user531364,"@RealHughJackman I've met Tatiana Chudnovskaya and she said, that she worked with you in that theatre. She sent &quot;Hi!&quot; to you "
4,1243868148.0,user498603,"I also wouldn't mind waking up to a sunny, but cold morning. "
4,1244231455.0,user498603,"OH. MY. GOD. HELL FUCKING YEAH! "
4,1239060506.0,user433083,"Will not be going to Nottingham today so no book browsing. boo. Had lovely delicious dream though so will console myself with that "
4,1240272953.0,user433083,"@mistydawn1031 wow we've ONLY had sun, some people get all the weather! "
0,1241324285.0,user433083,"@mistydawn1031 so envious...I got up really late today and its already 2.15pm "
4,1242958209.0,user433083,"Ah Friday, and a bank holiday no less. I have updated my blog dear friends if you would like to see  http://violet-lake.blogspot.com"
0,1243988213.0,user433083,"Goin to the studio today, hopefully get paid wooooo!  Although poorly-sickness made me miss out on a lift this morning  bus ride anyone?"
0,1244098132.0,user433083,"@chris_smuggy still no updates!  "
0,1244253476.0,user433083,"@mistydawn1031 what's goin on with all Pattinson's accounts?  Was he a fake too "
4,1240260640.0,user203733,"Going to bed. Goodnight guys "
0,1244244175.0,user433119,"Am I the only one who enables Request-Fights on SFIV? &gt; Fkn-BS! Slowly adapting to the stick(getting better!) No online wins yet "
4,1241922782.0,user826342,"Can't believe the weather's so good, i'm sunbathing in the garden and i'm debating revision "
4,1242552721.0,user826342,"@pinpoint_uk norm! amazing   (pinpoint live &gt; http://ustre.am/2wLS)"
0,1245539556.0,user826342,"Got too drunk last night, my memory is missing and so is my phone "
0,1244214419.0,user236522,"@locksmiff Tonight "
0,1245067692.0,user236522,"@Let_not_my_will aww that wud be nice. But I'm at wrk "
4,1244276145.0,user564203,"I'm actually having a great day today. "
4,1242608520.0,user531440,"@Verieveer hope you feel better soon babe. PS: I've got a secret ... I think you're awesome "
4,1243687418.0,user531440,"Photo: fairphantom: Thatï¿½s just gorgeous  http://tumblr.com/xa91wqphp"
0,1244286985.0,user531440,"@Galadriel1010 now I'm gonna eel bad about writing the Jack torture scenes  #GetWellSoonJB"
4,1244337218.0,user531440,"holy shit Gareth David Lloyd is looking GOOOOOOD!!!!  #Torchsong"
4,1244364739.0,user531440,"@MsKimii he's recently set up his own lingerie line "
4,1245027311.0,user531440,"Tweetmorning lovelies  How is everyone?"
4,1245029732.0,user531440,"@JohnnyDurham19 Glad you liked it. Made me laugh and go &quot;aww&quot; at the same time "
0,1245314037.0,user531440,"@Combomblog oh wow they're all so cool, cept for Ianto's  ta for sharing"
0,1245369408.0,user531440,"@DarknessHayz oooh lucky. I didn't sleep at all  Exam in less than 3 hours. Sigh."
0,1245758250.0,user531440,"@DarknessHayz oooh how fun! Mine was shitty. Didn't sleep all night to study for exam only to royally fuck it up. Spent the day cleaning "
4,1243685230.0,user433141,"I wondered why the Frisbee was getting bigger, and then it hit me.  "
0,1242604014.0,user531447,"Your target market cannot be everyone http://tinyurl.com/qjonkx grande muy grande...y cuantas veces me habrï¿½ pasado eso  vï¿½a @whitneyhess"
4,1242972501.0,user662544,"@kirstiealley you are nucking futs!!  "
0,1245041489.0,user302099,"Sitting in jury selection 2day. Grateful to live in a democracy, and also hoping I don't get picked "
0,1240032945.0,user465945,"R.I.P. JILL DDD: || AN DI CAN'T THINK OF ANYBODY ELSE WHO I HATE TO MISS AS MUCH AS I HATE MISSING YOU.   "
0,1240179157.0,user465945,"Gosh, im gunna miss mac n' cheese while im gone... "
0,1243982568.0,user465945,"i want the whole season of the big bang theory. "
4,1243734633.0,user728090,"@rabbitroodle ooh, i'm jealous! I wish I couldve gone to the maker fair too! Learn welding! Make a eyore statue that spits sparks! "
4,1244228523.0,user236594,"Cheerleading is the most stupid, useless activity.. ever. I can't believe my sister just watched Bring it On. I'm ashamed! "
0,1245416823.0,user597043,"shelf reading is d worst task when ur half asleep "
0,1245420745.0,user597043,"I could hear myself snoring during break just now "
0,1245912722.0,user597043,"I'm liking d mix of songs my iPhone is playing 4 mr 2day - i'd love 2 go home now "
4,1241334676.0,user760883,"@mileycyrus May 16th is my birthday! "
0,1245115422.0,user465981,"says http://tinyurl.com/nft6zn (read this oh just click this... grabe ung ginwa... tsk2)   http://plurk.com/p/11bhhn"
4,1243598169.0,user236611,"@riskybizness23 It is, you should ahead and run those laps around the Big Chicken that you've been wanting to do for a while, ya know? "
4,1243618598.0,user236611,"@versetheartist ...so that's what you ladies call them now, &quot;tv's&quot;, lol wow. "
4,1243671811.0,user236611,"@Cfox12 Chrystine, I'd like to hear one of your tracks. I heard your voice before for a quick sec &amp; wntd to hear more.... "
4,1243677769.0,user236611,"@msbhavin What side of Atl? U might be my neighbor lol or at least close enough to bring a brotha an occasional samich. "
0,1243678016.0,user236611,"@MsReign Whatever Maya, you're just using me for that Red Velvet Cake. You don't care about me as a person; I feel so used lol. "
4,1243678248.0,user236611,"Apparently, looking at pictures of half naked women on MySpace brings lyrics to my mind so if you've got some 'inspiration' send it to me "
4,1243682222.0,user236611,"@acelise05 That'd probably be the only time I'd just sit back and watch you cry and feel good about it, lol. "
4,1243738864.0,user236611,"@acelise05 "
0,1245323563.0,user236611,"@DynamicDiva42 Coming up soon! I get along with Leo's but relationships never work cause they can never commit/flaky "
0,1241333433.0,user334921,"@seblefebvre I really need to hear a explanation of that, Seb! "
0,1245757822.0,user334921,"@DebbieFletcher My dog ate the remote control too... now i have to get up of the sofa to change channels  hahaha"
4,1243581757.0,user269385,"Received my preordered clothes from one of the sites I preordered from today. "
0,1243760466.0,user269385,"Getting a red pair of Converses. High-tops or low-tops? Undecided "
0,1243761653.0,user269385,"Going to read today's papers, I completely forgot  Then hitting the hay!"
4,1244351133.0,user269385,"Getting my braces tomorrow! "
0,1244360054.0,user269385,"@KitriCastanets I heard too. Graphics are updated like nobody's business. Image heavy though, causes laggage "
0,1245548874.0,user269385,"The current weather is ruining my mood "
0,1244245598.0,user498763,"Its raining, I am at work and have some stuff to do. Anti weekend feeling. "
4,1243879719.0,user400464,"Family Guy cracks me up! "
4,1241390843.0,user728154,"possessed beyond certainty that she has made the rite decision "
0,1245421438.0,user793697,"Waiting for him to txt me....  Its taken 4ever...."
0,1245423749.0,user793697,"Sittin at home. still waiting. hope he txts me soon. I wish he didnt have to go to the rehersal dinner!!!   I misss him SO much! love ya!"
4,1245041250.0,user400490,"Sitting on the front porch with a Nespresso, the sun is shining, the birds are singing, life is good "
4,1245082069.0,user400490,"Making Applesauce Blueberry &amp; Applesauce Raspberry muffins for Ms. Stacey Rosalie Searle "
0,1245396104.0,user400490,"Yes the only thing missing is you  xxx"
0,1245318196.0,user564330,"@pipstweet really want to watch princess protection program ((  i fear i was born 10 years too late "
4,1244293441.0,user597111,"@tommcfly WELCOME TO CHILE TOM ! "
4,1244295633.0,user695418,"Watched Still Crazy, then a bit of Rock Band. Why are there no Strange Fruit songs available for RB? "
4,1245114813.0,user400509,"ì„±ìž¥í†µ. ë?” í?° ë‚˜ë¬´ê°€ ë? ê²Œìš”  will become a bigger tree ."
0,1241328280.0,user498813,"so excited to start a beautiful Sunday morning with a migraine.  UGH  "
4,1243624548.0,user498813,"Watching Robin Williams on Letterman and hoping I might fall asleep? He is still a funny man!  "
4,1243696087.0,user498813,"Enjoying some ice cream and college softball. Awesome day. Awesome evening.  "
0,1243761794.0,user498813,"WOW! Back and forth battle. Both teams need to cut down on the mental stuff.  "
4,1243765820.0,user498813,"Grand Slam! Huskies tie it up baby! "
0,1243783905.0,user498813,"Unbelievable finish! Gators grand slam and Bama's season is over.   "
4,1243094782.0,user629898,"@Becks_Beer Hi... thanks for follow me "
4,1244016124.0,user629898,"I just get up and I can't  wait to go out to lunch with you!! "
0,1241311877.0,user760971,"Don't understand how this Twitter works... "
0,1245468371.0,user203925,"Take home midterm "
4,1239083732.0,user400541,"@wraith1701  Happy B-day! Enjoy your day off. "
4,1242277685.0,user400541,"@Dangelus  join the club...I'm tired too.   But I bet your reason is better than mine. I just stayed up reading. ;)"
0,1244202750.0,user400541,"@psymchych what's up Pat? "
0,1244368282.0,user761000,"its raining... it makes everything look so gloomy "
0,1245071365.0,user203958,"Wow, Terminator Salvation sold more copies than Bionic Commando. This is a very sad day. "
0,1245368830.0,user203958,"Mornin' all. Busy day today, off to take the dog to the vets. "
4,1241375497.0,user335030,"does anyone like my profile background? i dunno bout the duckies... waddu think? "
0,1241202597.0,user433339,"i dont feel good "
4,1241373378.0,user433339,"@iamjonathancook http://twitpic.com/4ix5n - ahh, most definitely get to see them in Juneee    &amp; FTSK in Julyyy  *summer should be ..."
4,1243618721.0,user433339,"really needs to get off "
0,1243714415.0,user433339,"aww, boohoo! LeBron couldnt even shake Orlando's handdd..he was to busy crying  hahah"
0,1243714545.0,user433339,"ahhh, my shoulder "
0,1243876736.0,user433339,"what a depressing day.. "
0,1243946992.0,user433339,"@christiantft youre not going to be able to watch the finalllls  well maybe lol..how long are you guys going to be in japan?"
0,1245085521.0,user302278,"Helped my Aunt today. I am very tired and sleepy...Gotta get up early--headed to bed early..Miss OPALLA "
0,1243685960.0,user531670,"Was watching Up! but the film broke so the movie stopped.  Bummer."
4,1240163279.0,user203997,"So happy, my Philly teams won! "
0,1245766087.0,user302309,"Wanted to go home after the conference but pretty sur have go back office "
4,1244329686.0,user826600,"@smudge_julius mmmmm, i LOVE anthony bourdain... [drool] "
0,1241309772.0,user597229,"O geez !!!!!! In n out I wish I had u right now "
0,1242598306.0,user597229,"Food run finally is taking place... Passing legends wishing it was open.... "
0,1242598422.0,user597229,"@KidFco0L LMAO my throat hurts... Man I told myself I wasn't gonna come back from vegas with an STD rhis trip "
4,1242951458.0,user597229,"She's the type a girl tha'llllllmake u sayyyyyy!!!!!!! Woooooooooooo! "
0,1242955278.0,user597229,"She changed her phone number "
0,1242955616.0,user597229,"If someone says they'd never change their phone number unless they fell outta luv wit ui would that hurt u?  I didn't think it'd hurt me "
4,1243538061.0,user597229,"Lol someones bringing me wings I got lucky  @gumby33"
4,1243544589.0,user597229," ok twitter world we r bacK online!!!!"
4,1243625505.0,user597229,"Shonteeeeeeis herrreeee!!! "
0,1243627538.0,user597229,"@bethbomb I aimed u "
4,1244201936.0,user597229,"Itsss lunchtime buddies!!!! Gonna hop on somethin light! Nordstroms tomato basil soup n salad..... Save my stomach for dinner with fam "
0,1244228635.0,user597229,"One of the upland high graduates walked and then had a ceizure.... People said she died  sad story!"
4,1245108161.0,user498928,"Type-based Analysis of PIN Processing APIs has been accepted at ESORICS! "
4,1241311034.0,user826610,"@ketjuni2 About on of the insane things on earth ï¿½ using Linux as desktop OS "
0,1241396882.0,user826610,"Note for myself: Never, ever drink Ushba Vodka "
0,1242606758.0,user826610,"My leg is going to blow now "
0,1245367397.0,user826610,"@namedotcom I'm having serious problem with you. I've e-mailed support, but after few e-mails I have no response. "
4,1241242692.0,user859384,"@riazen i'll post the channel tomorrow "
4,1241918564.0,user859384,"@horcrux01 happy bday! "
4,1241296450.0,user433410,"just got home. Musical was bombbb.  !"
4,1243902407.0,user728326,"Just up-dated my site http://clic4bux.110mb.com - now following Wordlinx "
0,1245033826.0,user335121,"got the monday blues "
0,1240042847.0,user302357,"@tiffmcmillan  that saddens me too...."
0,1241299692.0,user302357,"@prediketflowz  *packs up her oboe*"
4,1241894182.0,user302357,"Ok I'm done...  SNL time with #JustinTimberlake my vanilla BF, and @PrincessCiara my girl crush, no homo lol"
4,1241936656.0,user302357,"@1KedUP That's one of my role models!!! I love her  2x for pundits of color"
0,1241937710.0,user302357,"the only thing i have now is tattoos "
4,1243535761.0,user302357,"Mmmm a triple double for the double triple  yes yes yes, Hold my mule while i shout"
4,1243537699.0,user302357,"@MF213 @Hollywoodheat  pfft well i get my 8 hrs in  esp now its summer we'll see how things go once classes start :-/"
4,1243612891.0,user302357,"@pworld12 I'm swell  how are you"
0,1245182308.0,user302357,"#dreamcar Red with ivory interior Ferrari 360 #favpracticalcar Lexus 400H #firstcar 98 Toyota Carolla, someone hit me  totalled it"
0,1245266012.0,user302357,"@MsSexay LOL aww i miss u audge "
4,1244396649.0,user367894,"got a really cute dress for Shawn and Tara's wedding. I cant wait to be a &quot;flower girl&quot; ! "
0,1242266194.0,user826647,"The chaps in Army Of Two are not gay enough to suggest they are. There's not even much subtext there... "
4,1242537151.0,user826646,"@pradmilly your sense of here and now is very touching... I guess I'll see you  &quot;tomorrow&quot; "
4,1243704747.0,user367899,"Dominican Republic : tomorrow mother's day!!  happy mother's day mom! &lt;3"
4,1239061763.0,user269595,"Laptop doctor arrived and the moment he touched my comp it worked! ï¿½10 to have a man look at my working computer - brilliant! "
4,1239068042.0,user269595,"More and more tweeties are flying in to my little Tweet tree. Welcome, friends! Find yourself a little branch to perch on and tweet away! "
4,1241401381.0,user269595,"Thanks @Mosskat you little star! Have been offered to come to JA for a weekender but dunno if I can afford to go. Looking into it now... "
4,1243977312.0,user335138,"What an awesome night "
4,1242964004.0,user269606,"@Firefly99 and where are they on display, and ambar and baba are owned/operated with the same menu exactly, apna has a buffet for dinner "
4,1243365670.0,user269606,"@captainpanway you arent looking forward north korea vs. world? .....at least we have roller girls to watch on saturday "
4,1243369986.0,user269606,"@BBBaumgartner or the cincy rollergirls, they are pretty awesome....and the PBR is a dollar a can, get that in la "
4,1243631439.0,user269606,"@firefly99 still awake....impressive "
4,1240189100.0,user466216,"thinking that's its great that britney's ghost writer is following on twitter! i feel so honoured! "
0,1241923853.0,user466216,"considering revising sadly i have two exams this may  the possibility of failing both is around 89% lol."
4,1244356222.0,user761135,"@katscarlettxo That shizzle isnt the same! IMAX owns! first time n all that! haha cant wait "
4,1244311471.0,user400688,"@AmandaLoureiro Doubt it. ; ) @ailishpella haha love that moviee "
0,1245400249.0,user335153,"@nelliecapellie hey!! sorry I never texted you back! But this weekend is Ale's b-day!  So I can't go! What about next weekend?! "
0,1245910642.0,user335153,"@LiLish okay, awesome!  yeah, new rims suck!!  Mine, was ~$200,  but that's cuz it was aluminum, hopefully yours is not aluminum!"
0,1244212600.0,user400693,"Still sittin in the e.r. that's bad I gets no sympathy. "
0,1241253770.0,user728378,"rainy day   sick all night...slept on bathroom floor....it is tile so it was nice &amp; cold helped a little...hopefully start feeling better"
4,1242577497.0,user499018,"has just finished cooking breakfast.  http://plurk.com/p/ufkqm"
0,1242624869.0,user499018,"is falling apart.  http://plurk.com/p/ul3zo"
0,1242626242.0,user499018,"will be signing off  now. ...kahit ayoko pa.  http://plurk.com/p/ulb2i"
4,1244281191.0,user859470,"@g2barmen As a follower, not sure I want you too either.  "
0,1239076997.0,user466257,"@mrskutcher i feel really bad demi i realised i refered to u as ashtons mom a few days ago...sincere apologises to you and ashton "
4,1245105034.0,user761173,"iloveeeyou&lt;3 night twitter. you shouuld call me "
0,1245182204.0,user761173,"misses abby "
0,1245269595.0,user761173,"gage is always right "
0,1245269929.0,user761173,"ARGH!  FML."
0,1245269947.0,user761173,"i need adrian. dumb hoe's asleep "
0,1245329082.0,user761173,"its always a desert outside "
0,1245881738.0,user761184,"Hmmm...failed photo testing last night  damn it!"
4,1241938466.0,user269673,"Is having sausage and mash for tea and reckons Hannah Montana the movie is great.. I know I'm 19... It is fab tho "
4,1242268655.0,user269673,"work work work "
4,1243777799.0,user597403,"watch a movie while eat and drink fanta "
0,1245252328.0,user597403,"seems to me that my phone off "
0,1245437228.0,user499106,"working for a school paper is harder than I expected "
4,1241892073.0,user269732,"@amandapalmer missed interview on NPR, ironic because listened to NPR all day on long fucking car trip, watching Needle now, looks good "
4,1240093026.0,user794032,"FINALLY pierced my ears. I'm a big girl now "
0,1243605932.0,user335286,"JoBo's tired of getting off work at 7 "
0,1243690484.0,user335286,"And... Anna just dropped her spare phone in the pond "
4,1243838596.0,user335286,"Hahaha I wasn't going to be the one to say it!  Mornin wife "
4,1243846829.0,user335286,"It feels sooooo good to hold and kiss my beautiful wife again! "
0,1241243881.0,user368071,"I took my cat, Mia to the vet yesterday and now she's so sad. I'm worried about her but I know she'll be fine. "
4,1243605132.0,user564684,"still goin' crazy but at least i m going too see my grand parents.. wait for it  it will be Legend... wait wait .. daryy.."
4,1243996544.0,user826828,"Waiting to meet up with my Husband again in July...Praying the month will go by fast! "
0,1240037475.0,user466391,"@myronce Sorry I don't know why      I have a cousin that lives in San Diego love it there"
4,1240178867.0,user466391,"@solangeknowles The green lip that is "
4,1240182181.0,user466391,"@lalavazquez Come on that would be fun!!  mi casa es tu casa!! Hope I said that right!! I haven't popped open my Rosetta Stone yet "
4,1241216774.0,user466391,"@SelenaShines Sometimes I do "
4,1241256513.0,user466391,"@DarianMurray Thanks Im glade you think &quot;Video Phone&quot; is gangsta  LOL! We need to get that bumping in the clubs this summer!"
4,1243621513.0,user466391,"@Sebwebber Seb Howdy! So I see you found me  I just landed in NY Im so exhausted from jet lag but I do miss your town. London Rocks!"
4,1243622731.0,user466391,"@Radio1Killa It's really hard to reply to everyone all the time. Twitter is like a part time job "
4,1243673916.0,user466391,"http://twitpic.com/69rbz - Angie &amp; @justinlaw1 givin intense face "
4,1243940170.0,user466391,"@willpowerpacker Yep I just got back Fri. Im in NY what about U ? I cant believe you're on Twitter "
0,1244214955.0,user466391,"@modamouth I know right   I cant even go out side especially in this rain. Im ready to pull my ice chest on wheels back out!"
4,1244219033.0,user466391,"@juneAmbrose Hahaha my twit pics! maybe I can attend the post party "
4,1243601706.0,user204256,"I sat through some classes with my friends that I haven't seen in FOREVER. Then I went to the movies with my cousins to see UP. "
4,1243764489.0,user204256,"Going to my aunts house to make a youtube video! YAY! "
4,1244243988.0,user204256,"@SpookCentral thank you. He was a good fish. I kept him alive for 2 years so I'm happy about that. I have one fish left still. "
0,1245038324.0,user204256,"I answered a lot of questions on my quiz only to hit the backspace button and have to start over. What a great way to start the day! "
0,1245038428.0,user204256,"Now I have to retake my quiz... I need to leave in 10 min.  I'm going to have to do it AGAIN when I get home, then take my exam."
4,1245038473.0,user204256,"@elanaroth maybe you should read mine then! "
0,1245066427.0,user204256,"I don't feel well.  And my ribs still hurt...."
0,1245168700.0,user204256,"@ljboldyrev How's it goin'? My chat thing isn't working anymore. I need to reinstall it or something. "
0,1245295323.0,user204256,"Lab 6 (Chapter 13A &amp; 13B) and Exam 1 are due today. That will take around 7-8 hours to do. I have to start it after VBS today. "
0,1245295362.0,user204256,"#squarespace, everyone's getting a new iPhone but me  please give me one! I need it!"
0,1245295389.0,user204256,"#trackle, everyone's getting a new iPhone but me  Please give me one! I need it! "
0,1245484307.0,user204256,"I'm not enjoying the 3.0 software for iPod touch...  #trackle"
0,1245490432.0,user204256,"#trackle and #squarespace you make me such a spammer... "
0,1245498249.0,user204256,"I feel really bad about spamming  #trackle will you give me an iphone so my followers wont have to keep watching me beg you for one?"
0,1245498854.0,user204256,"I have done over 100 new tweets about #Squarespace and #trackle. I wish they would just pick me already "
0,1245501284.0,user204256,"@trackle I did 170 tweets today with #trackle in them  I fail."
0,1245501403.0,user204256,"@MK_87 only has 68 updates, I just did 170 today. "
0,1245356533.0,user597483,"8 hours without a computer makes work hard "
0,1243917737.0,user302572,"@xwidep  there are a few other nice bits you know!"
0,1244262592.0,user302572,"Not sure what to wear to Collectomania tomorrow. @NathanFillion said it was freezing yesterday "
0,1243624282.0,user663019,"i didnt get to see drag me to hell today "
4,1243624294.0,user663019,"gonna see up tomorrow "
4,1243671465.0,user368137,"has realized that friends are more important than a guy who dosen't even want you "
4,1243546139.0,user597516,"I'm about to go to my cousin's house to visit my BABY COUSIN as well as his mom. Because they will go home at Pampanga later.  *Siesta!"
4,1243546159.0,user597516,"MY LIFE IN THE MAKING. "
4,1243622100.0,user597516,"I love the song JUST DANCE &amp;&amp; DISTURBIA remix. "
4,1243632881.0,user597516,"@treaclelove Thanks for replying. :&quot;&gt; Are you there in Vegas? "
4,1243646005.0,user597516,"@EllaPaigeBabe You don't have multiply account? "
